,address,sandwich_count,usd_loss,eth_loss
0,0x33da71b6849fa95425a0054139e0b892e3458bcf,3,-695.5895985559639,-0.2023333251564831
1,0x8a4306c2134e50b1d0f2669248ca87a398760116,7,2555.588774376994,0.7433704809930054
2,0xa7ce73bc37af07c5e0ce57f6547f05895f890c5f,1,0.10494022636833626,3.0525046647993e-05
3,0x8af74a55936ed855a676cb93e839bc4a1d307639,2,198.38559505672703,0.05770646541337788
4,0xac52bb1769cffafb60cb93c52ea528408d1ba80c,1,188.28383232521566,0.05476806143544075
5,0xfe202706e36f31afbaf4b4543c2a8bba4ddb2dee,147,64986.10332206679,18.903178542941728
6,0x6b2e901a16df03b6d3d821686761e20a036e65a4,49,21461.018060600458,6.2425878053081165
7,0xea087b58b5125b08137c9d1e9788510891c2e47e,1,254.25082238000573,0.073956560625278
8,0x50b215ac8e123658e0654744da18932807a0dd60,1,50.3655936224,0.01465036
9,0xce04fb29f98f426f7ba12d193f5f42cbb26fe6b3,25,15674.453228535129,4.559389974092781
10,0x4e880933aaa461a5fbd0d499f1e142d78f77c8ea,71,30706.317377677697,8.931863431014152
11,0x230fe1a020a94002cedd32d167fbd7b5a837997c,33,4427.129341413259,1.287764800401781
12,0xd81fc8cb5457cbe3bf93115588330e1debede3e0,25,12179.451854604984,3.5427628553408486
13,0xd1feca5557ebbfc22c6242984f56bf5354c5da5c,2,102.02631810038208,0.029677448077973984
14,0x8eba0e0e58e1e8b49350f19327dab04022ff6b7b,4,2246.432252165833,0.6534429328199779
15,0xec0d8841eb4a7caef5114b60e4776c89bb753389,1,437.16903884080006,0.12716387
16,0x9fb9fabf88e1148f1b8f35ebb219aa127fb5ce41,4,981.0849094055682,0.2853782925923161
17,0x54512e50d9b569d17fdb6be2ffbf5a14b5d49ea2,1,60.81350803221381,0.017689452688959873
18,0x0bc5a988accd6333af0954d4c31f88bd3825699a,5,3990.734225992226,1.160826049493934
19,0x427e27d67b3f50390c158dbc53366770415fb829,2,219.51246294248537,0.06385185550883268
20,0xa6f6427c74374dce6e97693b563c54b81c7d2b55,2,97.87148835859472,0.028468889872302002
21,0x078475fbb2d984cb19ac2df2e5182f088089fe7c,5,3925.5074166575114,1.1418528543089588
22,0x3c8dbfd191fa830cfefc2b1483fd96cf9aecf490,15,3671.9258557200014,1.0680909686663722
23,0x4ed952eddb2df5ecb924cab763cc926f10f3f070,26,-1476.0686506504771,-0.4293593217399521
24,0xc137c88c04d60ca2b8d3bc98ad67dbf9b8f9ea96,8,1349.1325591189875,0.3924361107902018
25,0xdcbbee6451240f6998c53a95de977e4b67f6ccb4,9,539.2482451774695,0.1568567022250801
26,0x46d61b626bbbdac675163cc78585e73b9e3bd97d,4,941.4257917274697,0.2738422357432195
27,0xb3f39c3108cd45e1112d8bc9ae3cd5a110a7cebd,1,251.53529407377664,0.07316666688204705
28,0x0896642c5420e3bf1b77e1ac2231486eef026dd3,5,3592.0420878436717,1.0448543526876386
29,0x11597f1f8e097a35016e2e1c1bd2b58cee5ec1cb,8,2033.7002950117133,0.5915633930059901
30,0xfcf6a3d7eb8c62a5256a020e48f153c6d5dd6909,5,688.4779263306514,0.20026467966241923
31,0xd8fde3af5dfd705a6eec8188be7903f4d59833cf,9,366.27443361047307,0.106542024530075
32,0x2719bbae468482cf4b3f651944b3df02d4669a88,1,463.86824241346335,0.1349301428843295
33,0x7ea7b019df19724d1ab0875da96046dff79c2f36,14,1887.7622716432911,0.5491128940390743
34,0x8127192c2e4703dfb47f087883cc3120fe061cb8,1,94.22169428633893,0.02740723660389632
35,0xe902c9339e0377cb22c7bb22bb878fe32b63c20c,10,3184.867758845519,0.9264153534910056
36,0x6e90ae41af1dea6f0006aa7752d9db2cf5e6a49f,190,58757.157142810815,17.0913006838046
37,0xc9f4fe9cea867f2268630ffe1106c7b870e14bb3,19,5450.525680636074,1.5854506552475023
38,0x9a40a4ff06e491897f98d5ef2bbc701d85b83eac,4,482.5868431221555,0.1403750154521896
39,0xc60b9e76673b272f6d9937585f06bb8710e3a38e,1,111.59872112467801,0.032461871734774744
40,0xfd7dc8e5e533e2416040715f5a28ed8fe63a3780,6,11652.245043773999,3.389408769394154
41,0x4c96dd7717b182e4fda17a06a158f5ffb0015da4,6,2375.854911700959,0.6910894374668276
42,0x7a646ee13eb104853c651e1d90d143acc9e72cdb,5,1552.6995211870985,0.45164973389893026
43,0x200af46fb870dcc249f142812606b5bb71fe7fd6,12,4083.1035299083046,1.1876944621937915
44,0x0908994a76cd68c8ab9313b1a3c93e50dd1628ad,1,130.809997,0.03805005381285924
45,0x7c025e3b6c51abd8af4d5f2e28cdf00132d0389b,7,1565.2244457966692,0.4552929879798563
46,0xe9e6867dbcbeebc874ea071dbae681040d2399c8,2,640.874637758418,0.18641781983990469
47,0x227beb8a6698b9e224b9f7805372c2d1c672ac81,1,0.0,0.0
48,0x31ed48b5a1aee896b6f264f8b12f76b108de4d29,2,971.654822924018,0.2826352660170392
49,0xf58641b4952d95b224e05bdcd2402beea37facc0,7,590.7036856765637,0.17182407723354307
50,0x53b2a555b1706e3d4c555c9111f5b27e6ec32f30,5,869.6039340183944,0.2529506707753689
51,0x60edc5f9156a930f4af3fe990431b66cb383d9e3,26,12240.345077172564,3.5604754954193805
52,0x1488e2ddb866863f0d04350d10615e7ee2ddfbd9,5,1988.8170314955605,0.5785077349427432
53,0x664895a45298e2e76350866bc730cf6ceab12ed8,2,-5436.691071061498,-1.5814264395845932
54,0x15e8b8548d7e243c3255cb440af90154fd4bd528,9,2129.404330550682,0.6194018135080986
55,0x1d0998850a9f7031db2fb7ae1919bc43093c7fab,3,943.0496511658424,0.27431458449661483
56,0xca255a5b3f3818d63e787d37b63f096f6ee79f87,6,681.0769109159277,0.19811186992877144
57,0x7d02a48179ba820a617b4ee4e8e8b4b4bcc9d43f,3,359.9594151876209,0.10470510994916019
58,0x47c95cfb29744ab8c2079044fa2b42973ab1b9c1,1,339.1296302369332,0.09864613543298502
59,0xe82827d3f51bc61412967f7f23e5ff01c73c7036,3,-385.1566511956121,-0.11203449002734626
60,0xd17abfbca2916818bccd92818ba66ae5f54351a9,3,129.83612310029724,0.03776677306107824
61,0x3ce1da6bbe7567ca80d6c217a92bd4ad2c58609b,1,427.184264,0.12425949549717263
62,0xc0e32e544a82d9396b0b52d90b484f831f89fd83,6,433.1336447040166,0.12599005326135498
63,0x7b09e41cdda0a94730b97963b29bdc8edcf25887,2,237.7723278372945,0.0691632908562628
64,0x48aea0eacae9f1fc94356b776a871137c76be23c,6,1835.9426729319462,0.534039592573228
65,0x68155b7599a07abe3936cb4db51feb22b5544f2b,58,14192.149292357426,4.128216930502125
66,0x01edca0711286b968478953ab2e0533c4992a9d0,2,54.66958009645823,0.015902304963715076
67,0x70b7efa9ecec7d475a7159953b16796550b436d8,20,4940.6597523179835,1.4371406907587274
68,0x4eb2405a0628c2ee212121625a8f54badd72973f,4,4779.3221668356855,1.3902107622331712
69,0xfbeb75af44d2c5944edaac495669353bc9a33c9a,1,281.98787184742673,0.08202472245579397
70,0x52302799e177ebf0149283e422a2d50f79ee578b,1,29.9962884872,0.00872533
71,0xd515e42e6ec8d35e5c4ae7a62f02000d3c18424a,1,126.95615354169634,0.03692904659370312
72,0x14a23dc613a36d90a46c40bb04920b1796c2feca,3,609.1655297410675,0.1771942643465279
73,0xb8afa3e3bc1938e45b0202d16369c0948d99d61e,1,582.1320888925088,0.16933076841636283
74,0x5201c37cdeec762e7c4824b8c87a90a304062349,1,166.70942788296796,0.048492491763132646
75,0x44e9652b232fcc578646bc0e2a34af6ef3bfdddf,20,7300.922943761706,2.1236948036446446
76,0x1a8a4dba1e3e7986e617abe15c013985aeedcb07,1,455.4989034689528,0.1324956668922791
77,0x2e806f1286f2cc57194c411392f41df4aa904a2d,9,1584.4184108068946,0.4608761346679585
78,0x2b404117b5bc3ba858b8e463aa3174ba4559815f,1,569.2244339084176,0.1655761856015456
79,0x905271bc09d526a336d1ad669ee12798ff063785,5,25.483077543153286,0.007412525755460779
80,0x45b522b0c2f7fed988f10e0eb14bd935d8872b59,3,3149.9145193788154,0.9162481440028667
81,0x7766c1a1ed704b15813a09dd17e69c64f514f74e,11,4033.1868424501768,1.1731746801625953
82,0xdcfe4c07a57ec06b7c8fa8e5298bf8b8a6b2746b,1,710.2615600516821,0.20660111001433518
83,0x742c15d71ea7444964bc39b0ed729b3729adc361,8,3719.426197504805,1.0819078832943956
84,0xff163f09406f3133af9e6b552182048a9d50b6c7,2,345.2965221890214,0.10043996293865375
85,0xb34860f27167ed8110991e04e3e7177a58c74401,2,64.28918272571273,0.01870045805671955
86,0x4ea5191a0bfc582d9dc7585197543788e1919ac3,20,2022.7068074229794,0.5883656038160529
87,0x71f21bd75577feac8d10b93e6238ae6d2cfc3b42,2,422.42577441030943,0.12287534452165005
88,0x5f3b8034b8bc5715ddbc6aba5fceb99b3e223e9c,3,100.23637662694466,0.029156789329039354
89,0xd0324b4750e4527e33b38306c7e2959e2a0490c5,1,42.69390653871343,0.01241881720461494
90,0xfead1285d23a252024b8275f4e7d7dd6a4d17b00,3,1320.47720113197,0.3841008310834623
91,0xdd6e4fde90aa94050b350c1b18513cab84ca6586,3,393.38989505257155,0.11442937863675201
92,0x3749d29dfc1f6cc40eecbedcb4ae429eb61f2368,8,4876.855854687062,1.4185813925857693
93,0xe36d2f6c2d7ea90660347dedf12194437d183f1e,4,1056.3304933608683,0.30726575214694934
94,0x16a0135ae6721b3900a93b6960e7cd4eefda967a,3,337.1178682264175,0.09806095345519789
95,0x31629df6c4f21c8ee2e36f12f9fbf0a8004bbce2,19,8717.039752838464,2.5356153145109905
96,0x75c6ddf17647ebdd606983d28937ab67ef1ddc19,4,851.3817391075434,0.24765019288493453
97,0x73a8c31d782d9892820dbc6f4ef23de6d930d80d,8,2270.5518302919154,0.6604588434284071
98,0x8424719ca110ecb8a91a31be25d809707ed0ba79,1,198.01402274821191,0.05759838234129916
99,0x2f65c9b605d1c707313eaa880ba1099bf4f53118,8,2330.0889569962337,0.6777770219080101
100,0x3ae1965e21997d1ed4fc42accf5adaddf96e6d0c,1,107.13258809201223,0.031162761528172406
101,0x2d72013019f9a1a1a5533a6f00e42d8ba0608cf9,9,560.3748078918092,0.16300200355217495
102,0xd84c2fdf2f8733a5bbea65eec0bb211947792871,1,37.062464652701046,0.010780741585618018
103,0x9856e5a15b3a59df5ee2ef7d68b0ae9e17adc496,3,933.9864472388019,0.2716782768362698
104,0x286979abb8487de224353c4d27b11d052dece543,8,3405.4785489525366,0.990586690757143
105,0xc004d1cd4f25419cc2d73a6e660ca759ca01dfb6,4,337.3478567443048,0.09812785258892351
106,0xd8cfa18450e55628c648b00043dcf88ff6d1c423,2,785.2923008556827,0.22842607592432534
107,0x3ad4094c01568ae64aed269e76411a0775d3744d,1,379.71970517337553,0.11045298942748223
108,0xabc1892e55173cb52b5d04c4d1b41b8c16f62752,40,12531.712552126291,3.645228559830094
109,0xbaa11e2c1f1a082ef8987d72f10b74af6bcf1f9a,10,4776.789446259652,1.3894740436610349
110,0x62289050ddf0f302cfde7fc215f068738d510c2c,2,209.7299629615581,0.06100631878201373
111,0xbfc9e6362f59da288f6242bd09a0611f152c46c1,7,2654.742763643183,0.7722124251399666
112,0x2e0f34335f8636e3acfd0400e8127c025e221ee9,38,16395.321479503888,4.7690763617573495
113,0x7baf5270f0c9d551dc745964f95855a71cf91f9e,2,43.46969836502967,0.012644479779463171
114,0xa2df3ad66df36274137dd5b4832a19d040982be6,1,574.175118443313,0.1670162423042704
115,0x195105097d40d346abbb80525734dbefbcb4fd43,14,4715.2381225810495,1.371569974920604
116,0x70a9677fa840d27c5c764f6f30d26ae556ea7aed,1,403.96641467953253,0.11750588005245517
117,0xfdde1b573fafe1503a6742b8daa7fd4cb5695d90,1,170.58601377953866,0.049620114310014035
118,0x95b2695a5f2a7876177b8709a6bad7c11e891204,5,873.0173061471744,0.25394355355315384
119,0xaeeae628bbba9160e66937c3a76ef0358691517c,2,279.29603530132636,0.08124172017933538
120,0x8a91c206bf3ca9684f9df475193b3654d338eb90,194,51613.78679696525,15.013434830290313
121,0xadd0c43684138790bf4ae42efda4c4dc851aa27d,3,1066.4711283482338,0.31021546329911626
122,0x05717559f79c1446344590eca181166d94b539af,1,1488.2571680505075,0.43290472158404913
123,0x3b02692ab73431e2e263421b1b6ecf89cdb6714c,4,2379.581743472471,0.6921734994858605
124,0xc0d3a8d939d8653f0fd8fe7a0646dd3884293466,5,3247.2366519255766,0.9445572370807183
125,0x240a7571ced10dbe4d521b4fb0ef8b7f7f4a92a3,4,-65.26757079361323,-0.01898505189119134
126,0xd0fc06fb42a571587f968c9a3150836230b27719,11,1120.7677162994935,0.32600927218820347
127,0xdf0da32f6bd52bb3a4b2d4940174864018bd58ca,1,260.36863319389175,0.07573611139375065
128,0xaeba9f8bff0d1ace3a1bc2555aa6fdebeedb7433,7,874.3137270991542,0.25432065689478106
129,0x86c3d2697e675bb069a8c2d549f774cf73dcb047,17,1048.338510464861,0.30494104160311736
130,0xda90ddbbdd4e0237c6889367c1556179c817680b,4,263.77716183168815,0.07672758529532733
